claim_idx,claim,concat_hate,claim_hate,claim_cw_llm_loop,claim_cw_gold,claim_needed_judge_llm_loop,claim_needed_judge_gold,claim_agreement_count_gold,claim_agreement_count_llm_loop
210_conclusion,"i am lucky to have a white high school, and i don't want black people in my community.",1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
211_conclusion,you would not think your neighbor was a nice guy.,1,0.0,NFS,NFS,1.0,0.0,2.0,1.0
212_conclusion,"i can't believe that they are doing this by the millions, it's crazy.",1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
213_conclusion,there is a problem with the white race.,1,0.0,NFS,NFS,1.0,0.0,2.0,1.0
214_conclusion,all whites should be aware of the jewish threat and the threat of the negroid race to our race.,1,1.0,CFS,NFS,0.0,0.0,2.0,2.0
215_conclusion,i won't be buying that stuff ever again.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
216_conclusion,we must take action to speak out against hate and to know our enemies in order to defeat them.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
217_conclusion,kick the soumalians out of finland.,1,1.0,NFS,NFS,1.0,0.0,3.0,1.0
218_conclusion,"all the ""mud races"" (non-white ethnic groups) are equivalent in number to the poles.",1,1.0,CFS,CFS,0.0,0.0,3.0,2.0
219_conclusion,people of ireland should wake up and take action against the foreigners who are taking advantage of the welfare system.,1,1.0,CFS,NFS,0.0,0.0,2.0,2.0
220_conclusion,i feel heartbroken because of the presence of people of color and muslims in galway city.,1,1.0,NFS,NFS,0.0,0.0,2.0,2.0
221_conclusion,the joy of diversity should be brought into white daughter's bedrooms.,1,1.0,CFS,NFS,1.0,0.0,2.0,1.0
222_conclusion,the speaker cannot stand the large number of hispanic people in the school and needs support.,1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
223_conclusion,"i am lucky to have a white high school, and i don't want black people in my community.",1,1.0,NFS,NFS,0.0,0.0,3.0,2.0
224_conclusion,i won't be buying that stuff ever again.,1,0.0,NFS,NFS,0.0,0.0,3.0,2.0
225_conclusion,all the non-white ethnic groups are equivalent in number to the poles.,1,0.0,CFS,CFS,0.0,0.0,3.0,2.0
226_conclusion,Crime pays in Ireland.,1,0.0,CFS,CFS,0.0,0.0,3.0,2.0
227_conclusion,not goinna happen. ,0,,NFS,NFS,0.0,0.0,3.0,2.0
230_conclusion, i speny most of my teens chasing the bigger kids around with a baseball bat .....,0,,UFS,UFS,1.0,0.0,3.0,1.0
232_conclusion,I will cut some of my fingers if someone american come to live in Bulgaria ...,0,,NFS,NFS,0.0,0.0,3.0,2.0
233_conclusion,you 're not alone comrade.,0,,NFS,NFS,0.0,0.0,3.0,2.0
234_conclusion,"if anyone is in driving distance of massachusetts , post back .",0,,NFS,NFS,0.0,0.0,3.0,2.0
235_conclusion,i can be more educated and prepared to be able to help not only myself but my race ,0,,NFS,NFS,0.0,0.0,3.0,2.0
236_conclusion,as soon as I talk to him at the jail I will let you all know. or if you want to leave a message for him you can just pm me and ill give you the number and you can ask him your self,0,,NFS,NFS,0.0,0.0,3.0,2.0
239_conclusion,Our youth are our future indeed !,0,,NFS,NFS,0.0,0.0,3.0,2.0
240_conclusion,if anyone wants to know more about please ask,0,,NFS,NFS,0.0,0.0,3.0,2.0
241_conclusion,We should work together.,0,,NFS,NFS,0.0,0.0,3.0,2.0
243_conclusion,If a person 's sexuality is an issue for them only then it should be an issue for us,0,,NFS,NFS,0.0,0.0,3.0,2.0
245_conclusion,if your looking fr near the same get ahold of me . eric,0,,NFS,NFS,0.0,0.0,3.0,2.0
246_conclusion,if i end up with kids i would prefer to home school them. ,0,,NFS,NFS,0.0,0.0,3.0,2.0
248_conclusion,She can color in the countries we are from.,0,,UFS,NFS,1.0,0.0,2.0,1.0
251_conclusion,I am a very busy officer,0,,UFS,UFS,1.0,0.0,3.0,1.0
252_conclusion,if your out there give me a email back,0,,NFS,NFS,0.0,0.0,3.0,2.0
253_conclusion,"Say out loud `` would have '' , `` should have '' , `` could have '' 100 times a day for each phrase ( yes for a total of 300 times per day ) until it is part of your normal everyday speech .",0,,NFS,NFS,0.0,0.0,3.0,2.0
256_conclusion,These are corperate sell outs for the government to use,0,,CFS,CFS,1.0,0.0,2.0,1.0
257_conclusion,Now we will try and spread the word !,0,,NFS,NFS,0.0,0.0,3.0,2.0
259_conclusion,"When the discussion of race comes up , this one makes tempers flare like no other.",0,,UFS,UFS,1.0,1.0,1.0,1.0
260_conclusion,Non European peoples who have the same genetic makeup and physical appearance as Europeans must be considered white.,0,,NFS,CFS,1.0,0.0,2.0,1.0
261_conclusion,I won't argue anymore,0,,NFS,NFS,0.0,0.0,3.0,2.0
262_conclusion,"It looks like they have a pretty modern economy , not many low skill jobs available .",0,,CFS,CFS,1.0,0.0,3.0,1.0
263_conclusion,I won't be able to drive it on the road until next week.,0,,NFS,NFS,1.0,0.0,2.0,1.0
266_conclusion,is there a difference in the dna of most jews and europeans or is it mainly a just their condensening holier than thou attitude?,0,,NFS,CFS,0.0,0.0,2.0,2.0
269_conclusion,It couldnt have been `` many ''.,0,,NFS,NFS,0.0,0.0,2.0,2.0
270_conclusion,i dont even know if you could really say i joined. not like u fill out a form or something .,0,,NFS,NFS,1.0,0.0,2.0,1.0
271_conclusion,"make fun of their attire and mannerisms and say things like `` why do n't you act like a white man for a change '' or `` you are really sad , why are you ashamed of being white ? ''",0,,NFS,NFS,0.0,0.0,3.0,2.0
272_conclusion,its important that white women speak about it to white men that are on the edge of being liberals or not lol or brainwashed fruit cakes,0,,NFS,NFS,0.0,0.0,3.0,2.0
275_conclusion,Our numbers will get large when people are exposed to the real world and cold truth.,0,,NFS,NFS,0.0,0.0,3.0,2.0
278_conclusion,even seen a girl dating a black .,0,,UFS,UFS,1.0,0.0,3.0,1.0
279_conclusion,if u would like to talk to me u can email me at killergods2001@yahoo.com thanks for your time hope to hear from u,0,,NFS,NFS,0.0,0.0,3.0,2.0
281_conclusion, I ca n't wait to see the commercials and watch some beauty like Sandra Bullock sink her teeth into it !!,0,,NFS,NFS,0.0,0.0,3.0,2.0
282_conclusion,I figured I 'd take a chance and try to kiss her and it worked.,0,,UFS,NFS,1.0,0.0,2.0,1.0
283_conclusion,Where are all these black computer geniuses hiding?,0,,NFS,NFS,0.0,0.0,3.0,2.0
288_conclusion,I would n't trust anything that is being taught in our schools. I would be highly sceptical (especially in the times we are living now),0,,NFS,NFS,0.0,0.0,3.0,2.0
290_conclusion,The name was removed.,0,,CFS,CFS,1.0,0.0,3.0,1.0
291_conclusion,whats next we 'll not be allowed to sing god save the queen .,0,,NFS,NFS,0.0,0.0,3.0,2.0
292_conclusion,It's very easy for people to sit behind their computers in the comfort of their homes and judge an elderly gentleman.,0,,NFS,NFS,0.0,0.0,3.0,2.0
294_conclusion,I'm with you on using Stormfront as a second source.,0,,NFS,NFS,0.0,0.0,3.0,2.0
295_conclusion,Absolute Vodka is an anti-White company.,0,,CFS,CFS,0.0,0.0,3.0,2.0
296_conclusion,I could be a poster boy for the Alpine group,0,,NFS,UFS,1.0,0.0,2.0,1.0
301_conclusion,I proved that fyromanians are blind people,0,,CFS,CFS,1.0,0.0,2.0,1.0
302_conclusion,it was the enchantment of the white man !,0,,NFS,NFS,0.0,0.0,3.0,2.0
305_conclusion,"This is a rare case, only happening once in a billion.",0,,UFS,NFS,0.0,0.0,2.0,2.0
306_conclusion,"if you like a guy's picture, you should make sure he knows you are either WP or only like White men.",0,,NFS,NFS,0.0,0.0,3.0,2.0
307_conclusion,if anyone is interested in joing or knows or is part of a group that is recruiting send me a private message or e-mail appreciate it .,0,,NFS,NFS,0.0,0.0,3.0,2.0
308_conclusion,The bore looks like new.,0,,UFS,UFS,0.0,0.0,2.0,2.0
309_conclusion,I will send a message to you if I can get my Yahoo to connect.,0,,NFS,NFS,0.0,0.0,3.0,2.0
311_conclusion,"If its an organised group , they do n't sound too smart .",0,,UFS,UFS,1.0,0.0,2.0,1.0
314_conclusion,I will not push my views on him. My child will learn right from wrong from my positive examples and he will see the truth .,0,,NFS,NFS,0.0,0.0,3.0,2.0
315_conclusion,The school board is completely blinded to the events that go on with their schools.,0,,NFS,NFS,1.0,0.0,2.0,1.0
316_conclusion,It seems that our enemies in Congress are once again introducing a bill.,0,,CFS,CFS,1.0,0.0,3.0,1.0
317_conclusion,It is my duty to educate and teach her white values and her heritage.,0,,NFS,NFS,0.0,0.0,3.0,2.0
318_conclusion,its a damn shame ...,0,,NFS,NFS,0.0,0.0,3.0,2.0
323_conclusion,They wear dirty clothes have dirty smiles and are all-around dirty nasty people .,0,,UFS,UFS,1.0,1.0,1.0,1.0
327_conclusion,I don't feel so bad about nicking those cans now.,0,,NFS,NFS,0.0,0.0,3.0,2.0
332_conclusion,hows the scene out there ? has it picked up in the last few years or was the guy i talked to full of it ?,0,,NFS,NFS,0.0,0.0,3.0,2.0
333_conclusion,it shouldn t be used and should go down in history where it belongs .,0,,NFS,NFS,0.0,0.0,3.0,2.0
334_conclusion,I am making me blonde hair blue eyes with a big barrel chest just like my german grandfather .,0,,UFS,UFS,1.0,0.0,3.0,1.0
336_conclusion,put your fear aside and do whats right for the baby 's sake. Have that baby removed from her wretched hands and have it be properly cared for,0,,NFS,NFS,0.0,0.0,3.0,2.0
338_conclusion,PM me if you have a group I could join or if you know of one in my area !,0,,NFS,NFS,0.0,0.0,3.0,2.0
341_conclusion,I knew something like this could happen,0,,NFS,NFS,0.0,0.0,3.0,2.0
342_conclusion,It looks like a good investment,0,,NFS,NFS,0.0,0.0,3.0,2.0
350_conclusion,it is clear that the intention is to move the world into the same economic interdependency.,0,,CFS,CFS,0.0,0.0,2.0,2.0
351_conclusion,"the Slavic Croats arrived and assimilated those Illyrian-Celts , and on end we have Germanic influx during Frankish empire , Holy Roman Empire , Austro-Hungarian Empire and ww1 + ww2 period .",0,,CFS,CFS,0.0,0.0,3.0,2.0
354_conclusion,"If you need a good dog , you ca n't beat a bull terrier",0,,NFS,NFS,0.0,0.0,3.0,2.0
355_conclusion,Listeners are welcome to send material to be read on-air during any live broadcast.,0,,CFS,NFS,1.0,1.0,1.0,1.0
356_conclusion,"the larger the fish , the more chance they will have some mercury in them .",0,,CFS,CFS,0.0,0.0,3.0,2.0
358_conclusion,friends told me easy way to kept the pounds off Don t eat anything white.,0,,UFS,UFS,1.0,0.0,2.0,1.0
359_conclusion,"They did not look for rape, they went just for the murder charge",0,,CFS,NFS,0.0,0.0,2.0,2.0
363_conclusion,We would have maybe 2 to 4 .,0,,NFS,NFS,0.0,0.0,3.0,2.0
367_conclusion,If anybody can email me and let me know how I can get involved please let me know : therealfixxx@hotmail.com,0,,NFS,NFS,0.0,0.0,3.0,2.0
368_conclusion,It just all depends.,0,,NFS,NFS,0.0,0.0,3.0,2.0
369_conclusion,You have your priorities mixed up,0,,NFS,NFS,1.0,0.0,2.0,1.0
371_conclusion,I'll just bid like crazy the last few minutes of the auction and hopefully get it .,0,,NFS,NFS,0.0,0.0,3.0,2.0
374_conclusion,We will have to find out more from white parents already there that send their children to public school.,0,,NFS,NFS,0.0,0.0,3.0,2.0
375_conclusion,"Bach adapted rhythms, forms, and textures from abroad.",0,,CFS,CFS,0.0,0.0,3.0,2.0
376_conclusion,I know the feeling ,0,,NFS,NFS,0.0,0.0,3.0,2.0
379_conclusion,why dont they have anything small that I can print out on my printer and cut them up so I can place them in library books and phone booths ?,0,,NFS,NFS,0.0,0.0,3.0,2.0
381_conclusion,I have no problem cleaning my own toilets infact I dont even hate it.,0,,NFS,NFS,0.0,0.0,3.0,2.0
386_conclusion,ALWAYS SPEAK OUT WHEN IN A CLASS WITH A BRAINWASHING TEACHER,0,,NFS,NFS,0.0,0.0,3.0,2.0
387_conclusion,Feel free to pm me.,0,,NFS,NFS,0.0,0.0,3.0,2.0
388_conclusion,That woman SHOULD have had an abortion !!! there is NO WAY that could have gone well,0,,NFS,NFS,1.0,0.0,2.0,1.0
390_conclusion,I look forward to reading his wisdom as often as he posts it .,0,,NFS,NFS,0.0,0.0,3.0,2.0
391_conclusion,That 's hardly good police procedure ,0,,NFS,NFS,0.0,0.0,3.0,2.0
393_conclusion,Hang in there brother,0,,NFS,NFS,0.0,0.0,3.0,2.0
398_conclusion,if your a cute white women into boston oi e mail me hammerfist@attbi.com.,0,,NFS,NFS,0.0,0.0,3.0,2.0
400_conclusion,you guys should go out and do the same,0,,NFS,NFS,0.0,0.0,3.0,2.0
402_conclusion,Thats just stupid to say that ,0,,NFS,NFS,0.0,0.0,3.0,2.0
403_conclusion,"Either way, I can't win",0,,NFS,NFS,0.0,0.0,3.0,2.0
407_conclusion,I do n't think we 'll be welcome back for a LONG time .,0,,NFS,NFS,0.0,0.0,3.0,2.0
408_conclusion,Most teachers will not take time out of their day for you,0,,NFS,NFS,0.0,0.0,3.0,2.0
409_conclusion,"if anybody would like to meet or talk to a white nationalist , neo-confederate , klansman , teenager from manhattan, just email me.",0,,NFS,NFS,0.0,0.0,3.0,2.0
410_conclusion,"I told him to turn the damn thing off and put on some music , look at things on the internet , or go somewhere out of the house ",0,,UFS,NFS,1.0,0.0,2.0,1.0
415_conclusion,There is no reason to hate any foods just because some other race found a nice way to prepare it.,0,,NFS,NFS,0.0,0.0,3.0,2.0
416_conclusion,I now realize how foolish it was to start consuming poison in the first place.,0,,NFS,NFS,0.0,0.0,3.0,2.0
417_conclusion,I take great pride as you all see,0,,UFS,NFS,1.0,0.0,2.0,1.0
418_conclusion,Stop it and preserve Ireland.,0,,NFS,NFS,0.0,0.0,3.0,2.0
419_conclusion,"I intentionally do n't make clear whether I 'm married or not , or whether I 'm a father or mother",0,,UFS,UFS,1.0,0.0,2.0,1.0
427_conclusion,What does any of that have to do with racial preservation and the resistance to the deliberate and calculated extermination of the White race and the destruction of western civilization?,0,,NFS,NFS,0.0,0.0,3.0,2.0
429_conclusion,I think being a cop is one of the best WN jobs,0,,NFS,NFS,1.0,0.0,2.0,1.0
430_conclusion,I'm not leaving my children 's values up for grabs,0,,NFS,NFS,0.0,0.0,3.0,2.0
433_conclusion,We are expected to believe that they did n't take turns at her while before finally killing her ...,0,,NFS,CFS,1.0,0.0,2.0,1.0
437_conclusion,Let 's take a look at some of their ritual practices : [ IMG ] http://torture.justsick * * * * .com/wp-content/uploads/2007/10/butter-electric-chair-botched.jpg [ /IMG ],0,,CFS,CFS,1.0,0.0,2.0,1.0
438_conclusion,It is a huge obstacle we need to overcome .,0,,CFS,NFS,1.0,0.0,2.0,1.0
441_conclusion,I need to dust these off and get them back in my work out routine.,0,,NFS,NFS,0.0,0.0,3.0,2.0
443_conclusion,My husband and i will be proud to be voting BNP as usual in the nxt election,0,,NFS,NFS,0.0,0.0,2.0,2.0
444_conclusion,Anyone who has not visited the PLE-UK web site for some time is invited to return,0,,NFS,NFS,0.0,0.0,3.0,2.0
446_conclusion,The mass population has been brainwashed,0,,CFS,CFS,1.0,0.0,3.0,1.0
447_conclusion,Giving kids FAS is unnecessary punishment.,0,,CFS,UFS,1.0,1.0,1.0,1.0
457_conclusion,you should go and see get ur booty too,0,,NFS,NFS,0.0,0.0,3.0,2.0
468_conclusion,Only the mother and father of the baby should have a say in whether she quits or not.,0,,NFS,NFS,1.0,0.0,3.0,1.0
471_conclusion,The kid could get put in a foster home if a good doer calls the cops.,0,,NFS,NFS,1.0,0.0,2.0,1.0
473_conclusion,You ca n't really compare .,0,,NFS,NFS,0.0,0.0,3.0,2.0
474_conclusion,Damn proud of it too ,0,,NFS,NFS,0.0,0.0,3.0,2.0
475_conclusion,WE SHOULD BE PROUD OF WHAT WE DID NOT OF WHAT SOME AUSTRIAN DID !!!,0,,NFS,NFS,0.0,0.0,3.0,2.0
477_conclusion,"Jewish propaganda masqueraded as `` reality '' , lololo .",0,,CFS,CFS,1.0,0.0,2.0,1.0
479_conclusion,which is why I keep my views limited,0,,NFS,NFS,0.0,0.0,3.0,2.0
481_conclusion,It is my `` brush gun '' during blackpowder deer season or when going after feral hogs .,0,,UFS,UFS,1.0,0.0,2.0,1.0
482_conclusion,They may decide thay they do n't want anything to do with us.,0,,NFS,NFS,1.0,0.0,2.0,1.0
485_conclusion,Everyone gets one two to a customer .,0,,CFS,NFS,1.0,0.0,2.0,1.0
486_conclusion,Look at post #13 for Christ's sake,0,,NFS,NFS,0.0,0.0,3.0,2.0
490_conclusion,I am proud of these.,0,,NFS,NFS,0.0,0.0,3.0,2.0
492_conclusion,Does anyone know any tactics to where i might be able to get them to understand?,0,,NFS,NFS,0.0,0.0,3.0,2.0
495_conclusion,"In my opinion , from my experience with the schools in my area , the teachers say it is not their job to break up a fight",0,,UFS,CFS,1.0,0.0,2.0,1.0
496_conclusion,Email is the best way to contact her,0,,NFS,NFS,0.0,0.0,3.0,2.0
498_conclusion,Learn how to defend yourself your friends and your family for any and all possibilities,0,,NFS,NFS,0.0,0.0,3.0,2.0
499_conclusion,"Let 's break the monopoly of news and information by supporting alternative , pro-white media like Stormfront .",0,,CFS,NFS,0.0,0.0,2.0,2.0
501_conclusion,Shoot me yopur #again.,0,,NFS,NFS,0.0,0.0,3.0,2.0
502_conclusion,In other words turn it into a wasteland of celebrity worship and wipe out all of it 's potential as a medium for informing and educating .,0,,CFS,CFS,1.0,0.0,2.0,1.0
503_conclusion,if you want to talk to someone who is trying to get their degrees pm me on sf or im me on aol aryan14words@aol.com or yahoo whiteqt242002 christy88,0,,NFS,NFS,0.0,0.0,3.0,2.0
504_conclusion,The artist has new material and a fresh sound on myspace.,0,,CFS,UFS,1.0,0.0,2.0,1.0
507_conclusion,See for yourself before making assumptions about Ireland and its people.,0,,NFS,NFS,0.0,0.0,3.0,2.0
508_conclusion,"If it ever comes down to doomsday, we are going to need a good smithy.",0,,NFS,NFS,0.0,0.0,3.0,2.0
512_conclusion,here goes with the new one 88 to all i know and to those i will meet,0,,UFS,NFS,1.0,0.0,2.0,1.0
515_conclusion,"If anyone is going from around here or can get me there, please send me a private message.",0,,NFS,NFS,0.0,0.0,3.0,2.0
518_conclusion,Would you like to move to East Asia with me?,0,,NFS,NFS,0.0,0.0,3.0,2.0
